,country,year,Live animals,Meat,Dairy and eggs,Fish and shellfish,Cereals,Vegetables and fruit,Sugar,Coffee tea cocoa etc,Animal feeding,Miscellaneous foods
64,Greece,2018,0.0,0.0,102.88000000000001,0.0,0.0,126.86,0.0,0.0,0.0,0.0
65,Greece,2019,0.0,0.0,118.71999999999998,0.0,0.0,123.45,0.0,0.0,0.0,0.0
66,Greece,2020,0.0,0.0,122.43,0.0,0.0,130.5,0.0,0.0,0.0,0.0
67,Greece,2021,0.0,0.0,109.82,0.0,0.0,111.33999999999997,0.0,0.0,0.0,0.0
