,country,year,Live animals,Meat,Dairy and eggs,Fish and shellfish,Cereals,Vegetables and fruit,Sugar,Coffee tea cocoa etc,Animal feeding,Miscellaneous foods
32,Cyprus,2018,0.0,0.0,79.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Cyprus,2019,0.0,0.0,95.77000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Cyprus,2020,0.0,0.0,111.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Cyprus,2021,0.0,0.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
