,country,year,Live animals,Meat,Dairy and eggs,Fish and shellfish,Cereals,Vegetables and fruit,Sugar,Coffee tea cocoa etc,Animal feeding,Miscellaneous foods
128,Sweden,2018,0.0,0.0,0.0,199.89999999999998,0.0,0.0,0.0,0.0,0.0,0.0
129,Sweden,2019,0.0,0.0,0.0,231.03,0.0,0.0,0.0,0.0,0.0,0.0
130,Sweden,2020,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Sweden,2021,0.0,0.0,0.0,186.54000000000002,0.0,0.0,0.0,0.0,0.0,0.0
