,country,year,Live animals,Meat,Dairy and eggs,Fish and shellfish,Cereals,Vegetables and fruit,Sugar,Coffee tea cocoa etc,Animal feeding,Miscellaneous foods
136,Turkey,2018,0.0,0.0,0.0,0.0,0.0,290.36,0.0,0.0,0.0,0.0
137,Turkey,2019,0.0,0.0,0.0,0.0,0.0,309.15,0.0,0.0,0.0,0.0
138,Turkey,2020,0.0,0.0,0.0,0.0,0.0,339.8499999999999,0.0,0.0,0.0,0.0
139,Turkey,2021,0.0,0.0,0.0,0.0,0.0,315.15,0.0,0.0,0.0,0.0
