,country,year,Live animals,Meat,Dairy and eggs,Fish and shellfish,Cereals,Vegetables and fruit,Sugar,Coffee tea cocoa etc,Animal feeding,Miscellaneous foods
96,New Zealand,2018,0.0,290.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,New Zealand,2019,0.0,229.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,New Zealand,2020,0.0,232.64000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,New Zealand,2021,0.0,201.41000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
