,country,year,Live animals,Meat,Dairy and eggs,Fish and shellfish,Cereals,Vegetables and fruit,Sugar,Coffee tea cocoa etc,Animal feeding,Miscellaneous foods
28,Costa Rica,2018,0.0,0.0,0.0,0.0,0.0,198.81000000000003,0.0,0.0,0.0,0.0
29,Costa Rica,2019,0.0,0.0,0.0,0.0,0.0,214.61,0.0,0.0,0.0,0.0
30,Costa Rica,2020,0.0,0.0,0.0,0.0,0.0,210.57999999999998,0.0,0.0,0.0,0.0
31,Costa Rica,2021,0.0,0.0,0.0,0.0,0.0,190.82,0.0,0.0,0.0,0.0
