,country,year,Live animals,Meat,Dairy and eggs,Fish and shellfish,Cereals,Vegetables and fruit,Sugar,Coffee tea cocoa etc,Animal feeding,Miscellaneous foods
16,Chile,2018,0.0,0.0,0.0,0.0,0.0,263.05,0.0,0.0,0.0,0.0
17,Chile,2019,0.0,0.0,0.0,0.0,0.0,268.76,0.0,0.0,0.0,0.0
18,Chile,2020,0.0,0.0,0.0,0.0,0.0,234.50000000000003,0.0,0.0,0.0,0.0
19,Chile,2021,0.0,0.0,0.0,0.0,0.0,215.54000000000002,0.0,0.0,0.0,0.0
