,country,year,Live animals,Meat,Dairy and eggs,Fish and shellfish,Cereals,Vegetables and fruit,Sugar,Coffee tea cocoa etc,Animal feeding,Miscellaneous foods
36,Denmark,2018,0.0,513.47,208.89999999999998,206.34999999999997,0.0,0.0,0.0,0.0,0.0,283.99999999999994
37,Denmark,2019,0.0,497.75,174.34,190.14,0.0,0.0,0.0,0.0,0.0,203.77
38,Denmark,2020,0.0,504.6700000000001,161.87,224.73999999999995,0.0,0.0,0.0,0.0,0.0,173.21
39,Denmark,2021,0.0,394.47,161.77,145.74,0.0,0.0,0.0,0.0,0.0,147.63000000000002
