,country,year,Live animals,Meat,Dairy and eggs,Fish and shellfish,Cereals,Vegetables and fruit,Sugar,Coffee tea cocoa etc,Animal feeding,Miscellaneous foods
104,Pakistan,2018,0.0,0.0,0.0,0.0,73.09,0.0,0.0,0.0,0.0,0.0
105,Pakistan,2019,0.0,0.0,0.0,0.0,76.94,0.0,0.0,0.0,0.0,0.0
106,Pakistan,2020,0.0,0.0,0.0,0.0,94.02999999999999,0.0,0.0,0.0,0.0,0.0
107,Pakistan,2021,0.0,0.0,0.0,0.0,91.28000000000002,0.0,0.0,0.0,0.0,0.0
