,country,year,Live animals,Meat,Dairy and eggs,Fish and shellfish,Cereals,Vegetables and fruit,Sugar,Coffee tea cocoa etc,Animal feeding,Miscellaneous foods
72,India,2018,0.0,0.0,0.0,106.69000000000001,78.66000000000001,156.93,0.0,104.32,0.0,0.0
73,India,2019,0.0,0.0,0.0,106.11,113.05000000000001,159.84000000000003,0.0,98.64,0.0,0.0
74,India,2020,0.0,0.0,0.0,96.90000000000002,145.48,157.69,0.0,98.30000000000001,0.0,0.0
75,India,2021,0.0,0.0,0.0,114.02000000000001,152.1,176.11999999999998,0.0,103.41,0.0,0.0
